user_id,product_id,behavior_type,timestamp
1110,P0060,view,2026-07-07 06:18:00
1369,P0049,view,2026-07-07 06:19:00
644,P0024,cart,2026-07-07 06:20:00
1648,P0034,cart,2026-07-07 06:21:00
1504,P0058,view,2026-07-07 06:22:00
1614,P0059,view,2026-07-07 06:23:00
3303,P0066,view,2026-07-07 06:24:00
1423,P0026,cart,2026-07-07 06:25:00
3811,P0061,view,2026-07-07 06:26:00
1366,P0020,cart,2026-07-07 06:27:00
2471,P0001,view,2026-07-07 06:28:00
2807,P0051,view,2026-07-07 06:29:00
1413,P0036,view,2026-07-07 06:30:00
3619,P0053,view,2026-07-07 06:31:00
1188,P0003,cart,2026-07-07 06:32:00
2214,P0006,purchase,2026-07-07 06:33:00
3470,P0057,cart,2026-07-07 06:34:00
1058,P0013,view,2026-07-07 06:35:00
1765,P0036,view,2026-07-07 06:36:00
3057,P0057,purchase,2026-07-07 06:37:00
1825,P0057,view,2026-07-07 06:38:00
1520,P0034,view,2026-07-07 06:39:00
1316,P0042,view,2026-07-07 06:40:00
3759,P0040,view,2026-07-07 06:41:00
221,P0004,purchase,2026-07-07 06:42:00
1565,P0006,view,2026-07-07 06:43:00
1456,P0052,view,2026-07-07 06:44:00
2472,P0064,view,2026-07-07 06:45:00
3970,P0046,cart,2026-07-07 06:46:00
3043,P0024,cart,2026-07-07 06:47:00
2526,P0033,cart,2026-07-07 06:48:00
3655,P0029,view,2026-07-07 06:49:00
3224,P0043,view,2026-07-07 06:50:00
2589,P0040,view,2026-07-07 06:51:00
3884,P0007,purchase,2026-07-07 06:52:00
1363,P0003,view,2026-07-07 06:53:00
2183,P0042,cart,2026-07-07 06:54:00
2199,P0051,view,2026-07-07 06:55:00
3022,P0036,view,2026-07-07 06:56:00
3829,P0023,view,2026-07-07 06:57:00
206,P0049,view,2026-07-07 06:58:00
658,P0040,view,2026-07-07 06:59:00
1082,P0047,purchase,2026-07-07 07:00:00
1876,P0026,view,2026-07-07 07:01:00
3946,P0066,cart,2026-07-07 07:02:00
3448,P0023,view,2026-07-07 07:03:00
824,P0064,purchase,2026-07-07 07:04:00
2982,P0048,view,2026-07-07 07:05:00
3475,P0015,view,2026-07-07 07:06:00
559,P0030,cart,2026-07-07 07:07:00
1459,P0032,view,2026-07-07 07:08:00
1933,P0036,view,2026-07-07 07:09:00
387,P0038,view,2026-07-07 07:10:00
1418,P0043,view,2026-07-07 07:11:00
3832,P0066,view,2026-07-07 07:12:00
356,P0003,view,2026-07-07 07:13:00
2585,P0043,view,2026-07-07 07:14:00
2567,P0066,view,2026-07-07 07:15:00
551,P0016,view,2026-07-07 07:16:00
2024,P0034,view,2026-07-07 07:17:00
1489,P0024,purchase,2026-07-07 07:18:00
304,P0017,purchase,2026-07-07 07:19:00
3311,P0021,view,2026-07-07 07:20:00
225,P0009,cart,2026-07-07 07:21:00
1130,P0069,view,2026-07-07 07:22:00
1346,P0069,cart,2026-07-07 07:23:00
2758,P0026,view,2026-07-07 07:24:00
3786,P0029,view,2026-07-07 07:25:00
2593,P0040,purchase,2026-07-07 07:26:00
687,P0018,view,2026-07-07 07:27:00
2424,P0063,view,2026-07-07 07:28:00
2594,P0053,view,2026-07-07 07:29:00
352,P0029,view,2026-07-07 07:30:00
4353,P0045,view,2026-07-07 07:31:00
2644,P0044,view,2026-07-07 07:32:00
2353,P0051,view,2026-07-07 07:33:00
262,P0049,cart,2026-07-07 07:34:00
1861,P0041,cart,2026-07-07 07:35:00
152,P0028,view,2026-07-07 07:36:00
765,P0007,view,2026-07-07 07:37:00
4141,P0050,purchase,2026-07-07 07:38:00
3072,P0046,view,2026-07-07 07:39:00
1871,P0067,view,2026-07-07 07:40:00
3838,P0043,view,2026-07-07 07:41:00
470,P0061,view,2026-07-07 07:42:00
695,P0018,purchase,2026-07-07 07:43:00
227,P0042,view,2026-07-07 07:44:00
1400,P0070,view,2026-07-07 07:45:00
1148,P0028,cart,2026-07-07 07:46:00
1854,P0001,view,2026-07-07 07:47:00
555,P0004,view,2026-07-07 07:48:00
1446,P0016,view,2026-07-07 07:49:00
3485,P0056,cart,2026-07-07 07:50:00
826,P0017,view,2026-07-07 07:51:00
1836,P0061,view,2026-07-07 07:52:00
1418,P0068,view,2026-07-07 07:53:00
4244,P0008,view,2026-07-07 07:54:00
4180,P0004,view,2026-07-07 07:55:00
672,P0047,view,2026-07-07 07:56:00
707,P0002,cart,2026-07-07 07:57:00
3460,P0009,view,2026-07-07 07:58:00
239,P0054,view,2026-07-07 07:59:00
3301,P0008,view,2026-07-07 08:00:00
651,P0008,view,2026-07-07 08:01:00
2030,P0012,purchase,2026-07-07 08:02:00
2805,P0047,cart,2026-07-07 08:03:00
2686,P0035,purchase,2026-07-07 08:04:00
2899,P0032,purchase,2026-07-07 08:05:00
2570,P0022,view,2026-07-07 08:06:00
2878,P0060,view,2026-07-07 08:07:00
1077,P0023,view,2026-07-07 08:08:00
652,P0011,cart,2026-07-07 08:09:00
3877,P0048,view,2026-07-07 08:10:00
1415,P0003,view,2026-07-07 08:11:00
83,P0033,view,2026-07-07 08:12:00
3080,P0027,cart,2026-07-07 08:13:00
2358,P0008,view,2026-07-07 08:14:00
3283,P0002,cart,2026-07-07 08:15:00
752,P0040,view,2026-07-07 08:16:00
4275,P0032,cart,2026-07-07 08:17:00
224,P0043,view,2026-07-07 08:18:00
1222,P0012,view,2026-07-07 08:19:00
4350,P0013,view,2026-07-07 08:20:00
30,P0002,view,2026-07-07 08:21:00
2727,P0031,view,2026-07-07 08:22:00
63,P0051,view,2026-07-07 08:23:00
355,P0044,view,2026-07-07 08:24:00
4034,P0048,view,2026-07-07 08:25:00
680,P0007,view,2026-07-07 08:26:00
235,P0055,cart,2026-07-07 08:27:00
3359,P0018,view,2026-07-07 08:28:00
21,P0057,view,2026-07-07 08:29:00
1503,P0009,purchase,2026-07-07 08:30:00
3242,P0005,purchase,2026-07-07 08:31:00
924,P0050,purchase,2026-07-07 08:32:00
40,P0020,view,2026-07-07 08:33:00
46,P0040,view,2026-07-07 08:34:00
573,P0064,view,2026-07-07 08:35:00
4403,P0014,cart,2026-07-07 08:36:00
2693,P0005,view,2026-07-07 08:37:00
2392,P0037,cart,2026-07-07 08:38:00
183,P0007,view,2026-07-07 08:39:00
4286,P0031,view,2026-07-07 08:40:00
2288,P0054,view,2026-07-07 08:41:00
828,P0050,view,2026-07-07 08:42:00
122,P0046,view,2026-07-07 08:43:00
2571,P0050,cart,2026-07-07 08:44:00
3582,P0002,view,2026-07-07 08:45:00
1419,P0072,view,2026-07-07 08:46:00
784,P0027,view,2026-07-07 08:47:00
745,P0068,cart,2026-07-07 08:48:00
4096,P0032,view,2026-07-07 08:49:00
2271,P0013,cart,2026-07-07 08:50:00
1694,P0018,view,2026-07-07 08:51:00
2274,P0022,view,2026-07-07 08:52:00
1549,P0036,purchase,2026-07-07 08:53:00
1053,P0049,view,2026-07-07 08:54:00
80,P0058,cart,2026-07-07 08:55:00
4426,P0071,cart,2026-07-07 08:56:00
2859,P0066,view,2026-07-07 08:57:00
832,P0068,cart,2026-07-07 08:58:00
219,P0050,view,2026-07-07 08:59:00
1471,P0067,view,2026-07-07 09:00:00
2957,P0053,cart,2026-07-07 09:01:00
1666,P0007,view,2026-07-07 09:02:00
1944,P0014,view,2026-07-07 09:03:00
507,P0034,cart,2026-07-07 09:04:00
3901,P0009,view,2026-07-07 09:05:00
3350,P0027,view,2026-07-07 09:06:00
3144,P0027,view,2026-07-07 09:07:00
2796,P0035,view,2026-07-07 09:08:00
3592,P0008,view,2026-07-07 09:09:00
4177,P0047,view,2026-07-07 09:10:00
1108,P0062,view,2026-07-07 09:11:00
495,P0068,purchase,2026-07-07 09:12:00
1929,P0043,view,2026-07-07 09:13:00
681,P0049,view,2026-07-07 09:14:00
649,P0035,view,2026-07-07 09:15:00
2320,P0008,view,2026-07-07 09:16:00
1684,P0056,view,2026-07-07 09:17:00
2093,P0037,view,2026-07-07 09:18:00
3365,P0018,view,2026-07-07 09:19:00
3023,P0031,view,2026-07-07 09:20:00
2155,P0046,view,2026-07-07 09:21:00
2801,P0030,view,2026-07-07 09:22:00
579,P0030,view,2026-07-07 09:23:00
2870,P0041,view,2026-07-07 09:24:00
328,P0027,view,2026-07-07 09:25:00
23,P0020,view,2026-07-07 09:26:00
1788,P0022,view,2026-07-07 09:27:00
3872,P0007,cart,2026-07-07 09:28:00
2738,P0010,cart,2026-07-07 09:29:00
4453,P0021,purchase,2026-07-07 09:30:00
63,P0041,cart,2026-07-07 09:31:00
2198,P0044,view,2026-07-07 09:32:00
807,P0055,view,2026-07-07 09:33:00
2698,P0035,view,2026-07-07 09:34:00
1447,P0034,view,2026-07-07 09:35:00
3774,P0067,view,2026-07-07 09:36:00
4480,P0053,view,2026-07-07 09:37:00
846,P0064,cart,2026-07-07 09:38:00
2006,P0067,view,2026-07-07 09:39:00
2167,P0007,purchase,2026-07-07 09:40:00
2410,P0014,cart,2026-07-07 09:41:00
83,P0027,view,2026-07-07 09:42:00
4507,P0016,view,2026-07-07 09:43:00
1162,P0010,view,2026-07-07 09:44:00
1623,P0009,view,2026-07-07 09:45:00
3865,P0029,view,2026-07-07 09:46:00
1756,P0007,view,2026-07-07 09:47:00
2206,P0005,purchase,2026-07-07 09:48:00
2246,P0031,view,2026-07-07 09:49:00
2551,P0062,view,2026-07-07 09:50:00
2546,P0044,view,2026-07-07 09:51:00
1344,P0021,purchase,2026-07-07 09:52:00
160,P0011,view,2026-07-07 09:53:00
1053,P0051,cart,2026-07-07 09:54:00
1057,P0014,view,2026-07-07 09:55:00
2967,P0035,cart,2026-07-07 09:56:00
4100,P0024,view,2026-07-07 09:57:00
34,P0043,cart,2026-07-07 09:58:00
1323,P0032,purchase,2026-07-07 09:59:00
180,P0037,view,2026-07-07 10:00:00
1692,P0049,view,2026-07-07 10:01:00
2172,P0040,view,2026-07-07 10:02:00
2590,P0054,view,2026-07-07 10:03:00
4307,P0064,view,2026-07-07 10:04:00
3803,P0045,view,2026-07-07 10:05:00
3853,P0041,cart,2026-07-07 10:06:00
2683,P0035,view,2026-07-07 10:07:00
4021,P0068,view,2026-07-07 10:08:00
174,P0023,view,2026-07-07 10:09:00
1420,P0003,view,2026-07-07 10:10:00
4364,P0013,purchase,2026-07-07 10:11:00
938,P0035,view,2026-07-07 10:12:00
2685,P0062,cart,2026-07-07 10:13:00
3159,P0016,purchase,2026-07-07 10:14:00
2938,P0044,view,2026-07-07 10:15:00
227,P0021,cart,2026-07-07 10:16:00
198,P0063,view,2026-07-07 10:17:00
1454,P0034,view,2026-07-07 10:18:00
581,P0044,view,2026-07-07 10:19:00
1716,P0010,view,2026-07-07 10:20:00
1095,P0063,view,2026-07-07 10:21:00
4159,P0021,view,2026-07-07 10:22:00
3848,P0005,cart,2026-07-07 10:23:00
4302,P0006,view,2026-07-07 10:24:00
1643,P0038,cart,2026-07-07 10:25:00
2428,P0030,view,2026-07-07 10:26:00
1770,P0059,purchase,2026-07-07 10:27:00
1621,P0025,view,2026-07-07 10:28:00
930,P0036,cart,2026-07-07 10:29:00
3701,P0056,cart,2026-07-07 10:30:00
3557,P0004,view,2026-07-07 10:31:00
4122,P0017,cart,2026-07-07 10:32:00
178,P0061,cart,2026-07-07 10:33:00
647,P0025,cart,2026-07-07 10:34:00
3822,P0032,view,2026-07-07 10:35:00
4057,P0039,cart,2026-07-07 10:36:00
3868,P0062,view,2026-07-07 10:37:00
1298,P0048,view,2026-07-07 10:38:00
3021,P0065,cart,2026-07-07 10:39:00
3663,P0001,cart,2026-07-07 10:40:00
1366,P0021,view,2026-07-07 10:41:00
3358,P0063,view,2026-07-07 10:42:00
3002,P0012,cart,2026-07-07 10:43:00
762,P0015,view,2026-07-07 10:44:00
3135,P0020,view,2026-07-07 10:45:00
1323,P0036,view,2026-07-07 10:46:00
3944,P0017,view,2026-07-07 10:47:00
1154,P0050,view,2026-07-07 10:48:00
2143,P0057,view,2026-07-07 10:49:00
4399,P0016,cart,2026-07-07 10:50:00
4510,P0056,view,2026-07-07 10:51:00
3871,P0009,view,2026-07-07 10:52:00
1645,P0006,purchase,2026-07-07 10:53:00
2960,P0005,view,2026-07-07 10:54:00
2425,P0001,view,2026-07-07 10:55:00
926,P0012,cart,2026-07-07 10:56:00
524,P0056,view,2026-07-07 10:57:00
1000,P0052,purchase,2026-07-07 10:58:00
1345,P0004,view,2026-07-07 10:59:00
2344,P0068,view,2026-07-07 11:00:00
511,P0068,view,2026-07-07 11:01:00
4082,P0002,purchase,2026-07-07 11:02:00
4064,P0039,view,2026-07-07 11:03:00
150,P0046,cart,2026-07-07 11:04:00
719,P0016,purchase,2026-07-07 11:05:00
1863,P0038,view,2026-07-07 11:06:00
3750,P0048,view,2026-07-07 11:07:00
2348,P0046,view,2026-07-07 11:08:00
3320,P0051,view,2026-07-07 11:09:00
4075,P0052,view,2026-07-07 11:10:00
1487,P0021,view,2026-07-07 11:11:00
3330,P0017,cart,2026-07-07 11:12:00
2832,P0056,cart,2026-07-07 11:13:00
3613,P0038,view,2026-07-07 11:14:00
3898,P0031,view,2026-07-07 11:15:00
336,P0023,view,2026-07-07 11:16:00
4098,P0068,cart,2026-07-07 11:17:00
2531,P0037,view,2026-07-07 11:18:00
1038,P0036,view,2026-07-07 11:19:00
2988,P0068,cart,2026-07-07 11:20:00
3581,P0032,view,2026-07-07 11:21:00
2013,P0030,view,2026-07-07 11:22:00
3155,P0072,cart,2026-07-07 11:23:00
3755,P0054,view,2026-07-07 11:24:00
1613,P0068,view,2026-07-07 11:25:00
2671,P0070,view,2026-07-07 11:26:00
2129,P0006,view,2026-07-07 11:27:00
4157,P0042,view,2026-07-07 11:28:00
712,P0059,purchase,2026-07-07 11:29:00
2916,P0006,view,2026-07-07 11:30:00
1246,P0049,view,2026-07-07 11:31:00
1863,P0035,cart,2026-07-07 11:32:00
1758,P0053,cart,2026-07-07 11:33:00
1084,P0049,view,2026-07-07 11:34:00
868,P0039,view,2026-07-07 11:35:00
457,P0051,view,2026-07-07 11:36:00
201,P0055,view,2026-07-07 11:37:00
3964,P0053,view,2026-07-07 11:38:00
235,P0018,view,2026-07-07 11:39:00
3112,P0041,view,2026-07-07 11:40:00
4356,P0052,view,2026-07-07 11:41:00
3478,P0058,view,2026-07-07 11:42:00
1277,P0009,view,2026-07-07 11:43:00
1517,P0018,purchase,2026-07-07 11:44:00
3603,P0038,cart,2026-07-07 11:45:00
1,P0031,view,2026-07-07 11:46:00
2601,P0007,purchase,2026-07-07 11:47:00
1800,P0028,view,2026-07-07 11:48:00
2760,P0052,purchase,2026-07-07 11:49:00
22,P0069,cart,2026-07-07 11:50:00
141,P0062,view,2026-07-07 11:51:00
3841,P0037,view,2026-07-07 11:52:00
4158,P0005,view,2026-07-07 11:53:00
988,P0052,view,2026-07-07 11:54:00
2450,P0058,cart,2026-07-07 11:55:00
4260,P0059,view,2026-07-07 11:56:00
1025,P0020,view,2026-07-07 11:57:00
1216,P0056,view,2026-07-07 11:58:00
4196,P0043,purchase,2026-07-07 11:59:00
2142,P0005,view,2026-07-07 12:00:00
2136,P0024,view,2026-07-07 12:01:00
2643,P0056,view,2026-07-07 12:02:00
780,P0029,cart,2026-07-07 12:03:00
277,P0018,view,2026-07-07 12:04:00
2913,P0023,view,2026-07-07 12:05:00
1866,P0061,view,2026-07-07 12:06:00
2789,P0023,purchase,2026-07-07 12:07:00
4157,P0012,view,2026-07-07 12:08:00
373,P0016,cart,2026-07-07 12:09:00
3728,P0001,cart,2026-07-07 12:10:00
94,P0026,purchase,2026-07-07 12:11:00
661,P0045,cart,2026-07-07 12:12:00
179,P0024,cart,2026-07-07 12:13:00
384,P0051,cart,2026-07-07 12:14:00
2278,P0007,view,2026-07-07 12:15:00
479,P0037,purchase,2026-07-07 12:16:00
3339,P0047,view,2026-07-07 12:17:00
4013,P0022,cart,2026-07-07 12:18:00
47,P0032,view,2026-07-07 12:19:00
2425,P0050,purchase,2026-07-07 12:20:00
3391,P0070,view,2026-07-07 12:21:00
234,P0010,view,2026-07-07 12:22:00
2170,P0043,view,2026-07-07 12:23:00
4172,P0031,cart,2026-07-07 12:24:00
535,P0070,view,2026-07-07 12:25:00
3946,P0004,purchase,2026-07-07 12:26:00
2874,P0020,view,2026-07-07 12:27:00
3602,P0040,view,2026-07-07 12:28:00
163,P0057,view,2026-07-07 12:29:00
2153,P0003,cart,2026-07-07 12:30:00
68,P0034,view,2026-07-07 12:31:00
2846,P0039,cart,2026-07-07 12:32:00
1964,P0045,view,2026-07-07 12:33:00
887,P0001,view,2026-07-07 12:34:00
2065,P0062,purchase,2026-07-07 12:35:00
1358,P0051,cart,2026-07-07 12:36:00
2973,P0050,view,2026-07-07 12:37:00
763,P0017,view,2026-07-07 12:38:00
1514,P0054,view,2026-07-07 12:39:00
4090,P0042,cart,2026-07-07 12:40:00
282,P0029,view,2026-07-07 12:41:00
2231,P0046,view,2026-07-07 12:42:00
3666,P0060,view,2026-07-07 12:43:00
2537,P0013,view,2026-07-07 12:44:00
2234,P0061,view,2026-07-07 12:45:00
2656,P0018,purchase,2026-07-07 12:46:00
1484,P0069,cart,2026-07-07 12:47:00
690,P0025,view,2026-07-07 12:48:00
550,P0015,view,2026-07-07 12:49:00
1591,P0042,view,2026-07-07 12:50:00
3009,P0033,view,2026-07-07 12:51:00
3164,P0013,cart,2026-07-07 12:52:00
470,P0069,purchase,2026-07-07 12:53:00
1477,P0066,purchase,2026-07-07 12:54:00
518,P0027,purchase,2026-07-07 12:55:00
3419,P0008,view,2026-07-07 12:56:00
1874,P0030,view,2026-07-07 12:57:00
2755,P0064,view,2026-07-07 12:58:00
4500,P0016,view,2026-07-07 12:59:00
1546,P0046,view,2026-07-07 13:00:00
2637,P0066,cart,2026-07-07 13:01:00
2372,P0045,view,2026-07-07 13:02:00
4170,P0046,view,2026-07-07 13:03:00
3751,P0020,view,2026-07-07 13:04:00
1154,P0062,view,2026-07-07 13:05:00
2671,P0067,cart,2026-07-07 13:06:00
2975,P0045,view,2026-07-07 13:07:00
3102,P0045,view,2026-07-07 13:08:00
3584,P0065,purchase,2026-07-07 13:09:00
316,P0065,view,2026-07-07 13:10:00
2709,P0024,view,2026-07-07 13:11:00
113,P0025,view,2026-07-07 13:12:00
3215,P0057,view,2026-07-07 13:13:00
897,P0032,view,2026-07-07 13:14:00
2103,P0016,view,2026-07-07 13:15:00
2581,P0029,view,2026-07-07 13:16:00
1767,P0031,view,2026-07-07 13:17:00
316,P0028,view,2026-07-07 13:18:00
1463,P0036,purchase,2026-07-07 13:19:00
3266,P0010,view,2026-07-07 13:20:00
600,P0053,cart,2026-07-07 13:21:00
2065,P0025,view,2026-07-07 13:22:00
2808,P0056,cart,2026-07-07 13:23:00
540,P0062,view,2026-07-07 13:24:00
3879,P0025,view,2026-07-07 13:25:00
3845,P0022,view,2026-07-07 13:26:00
4425,P0071,view,2026-07-07 13:27:00
3762,P0072,view,2026-07-07 13:28:00
841,P0004,view,2026-07-07 13:29:00
2916,P0032,view,2026-07-07 13:30:00
713,P0003,view,2026-07-07 13:31:00
3052,P0011,view,2026-07-07 13:32:00
1211,P0006,purchase,2026-07-07 13:33:00
2050,P0066,view,2026-07-07 13:34:00
2550,P0058,purchase,2026-07-07 13:35:00
1518,P0067,view,2026-07-07 13:36:00
2358,P0055,purchase,2026-07-07 13:37:00
4003,P0025,view,2026-07-07 13:38:00
1155,P0004,view,2026-07-07 13:39:00
188,P0037,view,2026-07-07 13:40:00
4146,P0011,view,2026-07-07 13:41:00
161,P0036,view,2026-07-07 13:42:00
78,P0005,view,2026-07-07 13:43:00
2041,P0054,view,2026-07-07 13:44:00
3000,P0057,cart,2026-07-07 13:45:00
2306,P0035,view,2026-07-07 13:46:00
978,P0022,view,2026-07-07 13:47:00
567,P0004,view,2026-07-07 13:48:00
4153,P0039,view,2026-07-07 13:49:00
1366,P0065,view,2026-07-07 13:50:00
384,P0028,cart,2026-07-07 13:51:00
2438,P0047,cart,2026-07-07 13:52:00
323,P0023,cart,2026-07-07 13:53:00
2202,P0070,view,2026-07-07 13:54:00
2917,P0013,view,2026-07-07 13:55:00
3197,P0012,cart,2026-07-07 13:56:00
3536,P0017,view,2026-07-07 13:57:00
189,P0068,view,2026-07-07 13:58:00
1685,P0008,view,2026-07-07 13:59:00
2984,P0029,view,2026-07-07 14:00:00
1081,P0049,view,2026-07-07 14:01:00
1112,P0022,view,2026-07-07 14:02:00
549,P0017,view,2026-07-07 14:03:00
11,P0036,cart,2026-07-07 14:04:00
3163,P0003,view,2026-07-07 14:05:00
1102,P0025,view,2026-07-07 14:06:00
3588,P0035,view,2026-07-07 14:07:00
817,P0042,view,2026-07-07 14:08:00
3748,P0001,view,2026-07-07 14:09:00
3900,P0036,view,2026-07-07 14:10:00
3979,P0034,view,2026-07-07 14:11:00
3411,P0032,cart,2026-07-07 14:12:00
239,P0063,view,2026-07-07 14:13:00
1182,P0018,view,2026-07-07 14:14:00
2257,P0004,purchase,2026-07-07 14:15:00
2545,P0055,cart,2026-07-07 14:16:00
2090,P0041,purchase,2026-07-07 14:17:00
2194,P0002,view,2026-07-07 14:18:00
233,P0037,view,2026-07-07 14:19:00
2070,P0044,view,2026-07-07 14:20:00
830,P0048,cart,2026-07-07 14:21:00
1522,P0052,cart,2026-07-07 14:22:00
913,P0047,view,2026-07-07 14:23:00
1764,P0053,view,2026-07-07 14:24:00
757,P0025,view,2026-07-07 14:25:00
4097,P0036,view,2026-07-07 14:26:00
287,P0020,view,2026-07-07 14:27:00
3920,P0032,view,2026-07-07 14:28:00
3448,P0015,view,2026-07-07 14:29:00
944,P0011,cart,2026-07-07 14:30:00
3366,P0042,view,2026-07-07 14:31:00
2487,P0050,view,2026-07-07 14:32:00
2810,P0059,view,2026-07-07 14:33:00
1369,P0019,view,2026-07-07 14:34:00
121,P0021,view,2026-07-07 14:35:00
730,P0036,view,2026-07-07 14:36:00
1182,P0007,view,2026-07-07 14:37:00
1476,P0013,view,2026-07-07 14:38:00
3342,P0068,view,2026-07-07 14:39:00
2734,P0061,cart,2026-07-07 14:40:00
2255,P0032,purchase,2026-07-07 14:41:00
1619,P0046,view,2026-07-07 14:42:00
2876,P0014,view,2026-07-07 14:43:00
478,P0015,view,2026-07-07 14:44:00
3121,P0039,view,2026-07-07 14:45:00
3998,P0028,view,2026-07-07 14:46:00
921,P0014,view,2026-07-07 14:47:00
3992,P0059,purchase,2026-07-07 14:48:00
2887,P0038,view,2026-07-07 14:49:00
944,P0038,view,2026-07-07 14:50:00
3207,P0031,view,2026-07-07 14:51:00
3632,P0030,view,2026-07-07 14:52:00
4152,P0014,purchase,2026-07-07 14:53:00
3243,P0058,view,2026-07-07 14:54:00
3783,P0045,view,2026-07-07 14:55:00
2450,P0063,view,2026-07-07 14:56:00
1985,P0012,view,2026-07-07 14:57:00
285,P0058,view,2026-07-07 14:58:00
875,P0027,view,2026-07-07 14:59:00
3859,P0003,cart,2026-07-07 15:00:00
3422,P0010,view,2026-07-07 15:01:00
1381,P0046,view,2026-07-07 15:02:00
188,P0062,view,2026-07-07 15:03:00
1314,P0070,view,2026-07-07 15:04:00
1741,P0037,view,2026-07-07 15:05:00
710,P0011,cart,2026-07-07 15:06:00
2375,P0030,view,2026-07-07 15:07:00
4402,P0026,view,2026-07-07 15:08:00
1031,P0065,view,2026-07-07 15:09:00
3314,P0005,purchase,2026-07-07 15:10:00
886,P0006,view,2026-07-07 15:11:00
2615,P0045,cart,2026-07-07 15:12:00
763,P0046,purchase,2026-07-07 15:13:00
3058,P0060,view,2026-07-07 15:14:00
2873,P0020,view,2026-07-07 15:15:00
3034,P0017,cart,2026-07-07 15:16:00
4484,P0025,cart,2026-07-07 15:17:00
1859,P0015,purchase,2026-07-07 15:18:00
1391,P0006,view,2026-07-07 15:19:00
280,P0002,cart,2026-07-07 15:20:00
31,P0004,view,2026-07-07 15:21:00
1248,P0045,purchase,2026-07-07 15:22:00
3618,P0053,view,2026-07-07 15:23:00
409,P0052,view,2026-07-07 15:24:00
2997,P0023,view,2026-07-07 15:25:00
3500,P0067,cart,2026-07-07 15:26:00
1017,P0059,purchase,2026-07-07 15:27:00
2156,P0015,view,2026-07-07 15:28:00
1617,P0041,view,2026-07-07 15:29:00
747,P0054,view,2026-07-07 15:30:00
4342,P0025,view,2026-07-07 15:31:00
2355,P0028,view,2026-07-07 15:32:00
3165,P0042,view,2026-07-07 15:33:00
3009,P0058,purchase,2026-07-07 15:34:00
1867,P0031,view,2026-07-07 15:35:00
2755,P0025,purchase,2026-07-07 15:36:00
1171,P0008,view,2026-07-07 15:37:00
1977,P0018,view,2026-07-07 15:38:00
2730,P0043,cart,2026-07-07 15:39:00
3446,P0022,view,2026-07-07 15:40:00
1818,P0005,view,2026-07-07 15:41:00
3944,P0011,view,2026-07-07 15:42:00
2022,P0005,view,2026-07-07 15:43:00
4235,P0014,view,2026-07-07 15:44:00
559,P0052,view,2026-07-07 15:45:00
2964,P0003,view,2026-07-07 15:46:00
2836,P0045,cart,2026-07-07 15:47:00
2457,P0044,view,2026-07-07 15:48:00
486,P0062,view,2026-07-07 15:49:00
1837,P0059,purchase,2026-07-07 15:50:00
3993,P0002,view,2026-07-07 15:51:00
2698,P0060,view,2026-07-07 15:52:00
2538,P0047,cart,2026-07-07 15:53:00
479,P0053,view,2026-07-07 15:54:00
4299,P0014,view,2026-07-07 15:55:00
1311,P0032,view,2026-07-07 15:56:00
1827,P0027,cart,2026-07-07 15:57:00
2181,P0061,view,2026-07-07 15:58:00
3705,P0026,view,2026-07-07 15:59:00
3507,P0070,view,2026-07-07 16:00:00
3264,P0033,cart,2026-07-07 16:01:00
3762,P0047,purchase,2026-07-07 16:02:00
483,P0043,cart,2026-07-07 16:03:00
2489,P0068,view,2026-07-07 16:04:00
1543,P0014,view,2026-07-07 16:05:00
2139,P0069,view,2026-07-07 16:06:00
2775,P0036,cart,2026-07-07 16:07:00
3573,P0033,cart,2026-07-07 16:08:00
483,P0046,view,2026-07-07 16:09:00
4217,P0050,cart,2026-07-07 16:10:00
4392,P0011,view,2026-07-07 16:11:00
850,P0046,cart,2026-07-07 16:12:00
1143,P0025,view,2026-07-07 16:13:00
1680,P0023,view,2026-07-07 16:14:00
842,P0067,cart,2026-07-07 16:15:00
1953,P0009,cart,2026-07-07 16:16:00
4155,P0033,view,2026-07-07 16:17:00
341,P0006,purchase,2026-07-07 16:18:00
1083,P0037,view,2026-07-07 16:19:00
523,P0007,purchase,2026-07-07 16:20:00
3840,P0034,cart,2026-07-07 16:21:00
4099,P0040,view,2026-07-07 16:22:00
2673,P0003,cart,2026-07-07 16:23:00
1284,P0041,view,2026-07-07 16:24:00
408,P0064,view,2026-07-07 16:25:00
289,P0053,view,2026-07-07 16:26:00
3136,P0069,view,2026-07-07 16:27:00
4295,P0031,cart,2026-07-07 16:28:00
648,P0068,view,2026-07-07 16:29:00
1352,P0001,purchase,2026-07-07 16:30:00
588,P0041,purchase,2026-07-07 16:31:00
2031,P0034,view,2026-07-07 16:32:00
4509,P0011,cart,2026-07-07 16:33:00
1977,P0016,view,2026-07-07 16:34:00
1501,P0011,view,2026-07-07 16:35:00
1409,P0054,view,2026-07-07 16:36:00
1680,P0031,view,2026-07-07 16:37:00
732,P0030,view,2026-07-07 16:38:00
2038,P0019,cart,2026-07-07 16:39:00
3096,P0069,purchase,2026-07-07 16:40:00
3641,P0053,view,2026-07-07 16:41:00
4524,P0056,view,2026-07-07 16:42:00
2813,P0027,view,2026-07-07 16:43:00
3059,P0011,view,2026-07-07 16:44:00
1383,P0027,view,2026-07-07 16:45:00
2181,P0069,view,2026-07-07 16:46:00
4320,P0055,view,2026-07-07 16:47:00
